'name';'short_name';'url_logo';'volume';'algoritm';'generation';'twitter id';'site_url';'date'
'Fortuna';'FOTA';'https://files.coinmarketcap.com/static/img/coins/200x200/fortuna.png';1000000000;'';'';'https://twitter.com/FortunaBlockch1';'https://www.fota.top/';26.01.18
'AI Doctor';'AIDOC';'https://files.coinmarketcap.com/static/img/coins/200x200/aidoc.png';777775241;'';'';'https://twitter.com/AIDOCMe';'http://www.aidoc.me/';10.01.18
'Scry.info';'DDD';'https://files.coinmarketcap.com/static/img/coins/200x200/scryinfo.png';1000000000;'';'';'https://twitter.com/scryscry8';'https://home.scry.info/';20.01.18
'Yee';'YEE';'https://www.cryptocompare.com/media/27010483/yee.png';10000000000;'';'';'https://twitter.com/YeeToken';'http://www.yeefoundation.com/';09.01.18
'LinkEye';'LET';'https://files.coinmarketcap.com/static/img/coins/200x200/linkeye.png';1000000000;'';'';'https://twitter.com/LinkEyeProject';'http://www.linkeye.com/';25.01.18
'Viuly';'VIU';'https://www.cryptocompare.com/media/14913680/viu.png';1000000000;'';'';'https://twitter.com/ViulyOfficial';'https://viuly.io/';03.11.17
'EchoLink';'EKO';'https://www.cryptocompare.com/media/25792625/eko.png';500000000;'';'';'https://twitter.com/EchoLinkInfo1';'http://echolink.info/';20.01.18
'ChatCoin';'CHAT';'http://www.openchat.co/images2/logo_132_132_chat.png';1000000000;'';'';'';'http://www.openchat.co/';20.01.18
'BitcoinX';'BCX';'https://www.cryptocompare.com/media/16746738/bcx.png';210000000000;'DPoS';'DPoS';'https://twitter.com/bcx_team';'https://bcx.org/';15.12.15
'CRYPTO20';'C20';'https://www.cryptocompare.com/media/12318302/c20.png';40656082;'';'';'https://twitter.com/CRYPTOtwenty';'https://crypto20.com/';16.10.17
'Acute Angle Cloud';'AAC';'https://files.coinmarketcap.com/static/img/coins/200x200/acute-angle-cloud.png';1000000000;'';'';'https://twitter.com/AcuteAngleCloud';'http://acuteangle.com/';20.01.18
'Olympus Labs';'MOT';'https://www.cryptocompare.com/media/27010462/mot.png';100000000;'';'';'https://twitter.com/olympuslabsbc';'https://olympuslabs.io/web';16.11.17
'Profile Utility Token';'PUT';'https://files.coinmarketcap.com/static/img/coins/200x200/profile-utility-token.png';100000000;'';'';'https://twitter.com/HelloRobin8';'https://www.robin8put.org/';17.01.18
'True Chain';'TRUE';'https://files.coinmarketcap.com/static/img/coins/200x200/true-chain.png';100000000;'';'';'http://www.truechain.pro/';;24.01.18
'carVertical';'CV';'https://www.cryptocompare.com/media/27010446/cv.png';9931143978;'';'';'https://twitter.com/carVertical_com';'https://www.carvertical.com/';10.12.17
'OriginTrail';'TRAC';'https://www.cryptocompare.com/media/27010463/trac.png';500000000;'';'';'https://twitter.com/origin_trail';'https://origintrail.io/';21.11.17
'Kcash';'KCASH';'https://files.coinmarketcap.com/static/img/coins/200x200/kcash.png';1000000000;'';'';'https://twitter.com/Kcashofficial';'https://www.kcash.com/';12.01.18
'Hydro Protocol';'HOT';'https://files.coinmarketcap.com/static/img/coins/200x200/hydro-protocol.png';1560000000;'';'';'';'https://thehydrofoundation.com/';20.01.18
'RealChain';'RCT';'https://files.coinmarketcap.com/static/img/coins/200x200/realchain.png';'';'';'';'https://twitter.com/RealChainFund';'http://rcfund.org/';17.01.18
'SingularityNET';'AGI';'https://www.cryptocompare.com/media/25792653/agi.png';1000000000;'';'';'https://twitter.com/singularity_net';'https://singularitynet.io/';15.12.17
'Bottos';'BTO';'https://www.cryptocompare.com/media/25792636/bot.png';1000000000;'';'';'https://twitter.com/bottos_ai';'https://www.bottos.org/';07.11.17
'Aidos Kuneen';'ADK';'https://files.coinmarketcap.com/static/img/coins/200x200/aidos-kuneen.png';25000000;'';'';'https://twitter.com/Aidos_kuneen';'http://aidoskuneen.com/';06.01.16
'SelfSell';'SSC';'https://files.coinmarketcap.com/static/img/coins/200x200/selfsell.png';1000000000;'';'';'https://twitter.com/self_sell';'https://www.selfsell.com/';20.01.18
'FairGame';'FAIR';'https://files.coinmarketcap.com/static/img/coins/200x200/fairgame.png';1200000000;'';'';'https://twitter.com/FairGameOnline';'https://fair.game/';11.01.18
'ugChain';'UGC';'https://www.cryptocompare.com/media/14913439/ugt.png';100000000;'';'';'https://twitter.com/ugChain';'https://ugchain.org/';23.06.17
'IPChain';'IPC';'https://files.coinmarketcap.com/static/img/coins/200x200/ipchain.png';96000000;'';'';'https://twitter.com/IPChainGlobal';'https://www.ipcchain.org/';20.01.18
'Hyper Pay';'HPY';'https://files.coinmarketcap.com/static/img/coins/200x200/hyper-pay.png';2650000000;'';'';'https://twitter.com/Hyperpay_tech';'http://hyperpay.tech/';01.01.18
'Super Bitcoin';'SBTC';'https://www.cryptocompare.com/media/16746666/sbtc.png';21210000;'SHA256';'PoW';'https://twitter.com/SuperBTC2';'http://supersmartbitcoin.com/';08.12.17
'LightChain';'LIGHT';'https://files.coinmarketcap.com/static/img/coins/200x200/lightchain.png';210000000000;'';'';'https://twitter.com/LightChainOne';'http://www.lightchain.one/';20.01.18
'Molecular Future';'MOF';'https://files.coinmarketcap.com/static/img/coins/200x200/molecular-future.png';100000000;'';'';'https://twitter.com/molecular_cc';'http://www.molecular.cc/';22.01.18
'ShareX';'SEXC';'https://files.coinmarketcap.com/static/img/coins/200x200/sharex.png';2000000000;'';'';'';'https://sharex.vc/';20.01.18
'Energo';'TSL';'https://www.cryptocompare.com/media/20780749/tsl.png';1000000000;'';'';'https://twitter.com/Energo%20Labs';'http://energolabs.com/#/';25.11.17
'indaHash';'IDH';'https://www.cryptocompare.com/media/25792644/idh.png';205890599,3;'';'';'https://twitter.com/indaHash';'https://indahash.com/';18.12.17
'StarChain';'STC';'https://files.coinmarketcap.com/static/img/coins/200x200/starchain.png';1000000000;'';'';'';'http://www.starchain.one/';20.01.18
'Qube';'QUBE';'https://files.coinmarketcap.com/static/img/coins/200x200/qube.png';1000000000;'';'';'';'http://www.qube.vip/';16.01.18
'Happy Creator Coin';'HCC';'https://www.cryptocompare.com/media/351752/hcc.png';100100400000;'Scrypt';'PoW';'';'http://hccunited.net/';08.07.16
'SpaceChain';'SPC';'https://pbs.twimg.com/profile_images/954831018044936197/gPJar6A0_400x400.jpg';1000000000;'';'';'https://twitter.com/Space__Chain?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fspacechain%2F';'http://spacechain.com/';17.01.18
'Fargocoin';'FRGC';'https://pbs.twimg.com/profile_images/772370136577798144/5oRddF1E_400x400.jpg';510355879;'';'';'https://twitter.com/fargocoin?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Ffargocoin%2F';'https://fargocoin.org/';04.01.17
'AICHAIN';'AIT';'https://files.coinmarketcap.com/static/img/coins/200x200/aichain.png';2100000000;'';'';'https://twitter.com/AICHAIN1';'http://www.aichainnews.com/';16.01.18
'Lightning Bitcoin [Futures]';'LBTC';'https://files.coinmarketcap.com/static/img/coins/200x200/lightning-bitcoin.png';21000000;'';'';'https://twitter.com/LightningBTC';'http://lbtc.io/';03.01.18
'Ignis';'IGNIS';'https://files.coinmarketcap.com/static/img/coins/200x200/ignis.png';1000000000;'';'';'https://twitter.com/IGNISguide';'https://www.jelurida.com/ico';04.01.18
'UnlimitedIP';'UIP';'https://files.coinmarketcap.com/static/img/coins/200x200/unlimitedip.png';3000000000;'';'';'';'http://www.unlimitedip.io/';24.01.18
'InvestDigital';'IDT';'https://files.coinmarketcap.com/static/img/coins/200x200/investdigital.png';800000000;'';'';'';'https://investdigital.info/';16.01.18
'Mobius';'MOBI';'https://www.cryptocompare.com/media/1383921/mobi.png';888000000;'';'';'https://twitter.com/mobius_network';'https://mobius.network/';02.08.17
'Read';'READ';'https://files.coinmarketcap.com/static/img/coins/200x200/read.png';2100000000;'';'';'https://twitter.com/READ_Token';'https://read.lianzai.com/';20.01.18
'SegWit2x';'B2X';'https://files.coinmarketcap.com/static/img/coins/200x200/segwit2x.png';21000000;'';'';'https://twitter.com/Segwit_2X';'http://b2x-segwit.io/';20.10.17
'AidCoin';'AID';'https://www.cryptocompare.com/media/14913433/aidcoin.png';100000000;'';'';'https://twitter.com/aid_coin';'https://www.aidcoin.co/';02.11.17
'EDUCare';'EKT';'https://files.coinmarketcap.com/static/img/coins/200x200/educare.png';1000000000;'';'';'https://twitter.com/EKTcoin';'http://ekt8.io/';24.01.18
'UG Token';'UGT';'https://files.coinmarketcap.com/static/img/coins/200x200/ug-token.png';'';'';'';'https://twitter.com/ugChain';'https://ugchain.org/';30.08.17
'RefToken';'REF';'https://files.coinmarketcap.com/static/img/coins/200x200/reftoken.png';50000000;'';'';'https://twitter.com/RefToken';'https://reftoken.io/';20.01.18
'Rebellious';'REBL';'https://www.cryptocompare.com/media/14913454/rebl.png';696000000;'';'';'https://twitter.com/RebelliousCoin';'https://www.rebellious.io/';04.11.17
'Tezos (Pre-Launch)';'XTZ';'https://www.cryptocompare.com/media/1383651/xbt.png';;;'DPoS';'https://twitter.com/tez0s';'https://www.tezos.com/';01.07.17
'Content and AD Network';'CAN';'https://files.coinmarketcap.com/static/img/coins/200x200/content-and-ad-network.png';1500000000;'';'';'';'http://mobipromo.io/cn/';10.01.18
'Pundi X';'PXS';'https://files.coinmarketcap.com/static/img/coins/200x200/pundi-x.png';36097448;'';'';'https://twitter.com/PundiXLabs';'https://pundix.com/';25.01.18
'Titanium Blockchain';'BAR';'https://www.cryptocompare.com/media/14543951/bar.png';100000000;'';'';'https://twitter.com/TBISINC';'https://tbis.io/';01.12.17
'CFun';'CFUN';'https://files.coinmarketcap.com/static/img/coins/200x200/cfun.png';1000000000;'';'';'https://twitter.com/CFunproject';'https://www.cfunproject.com/';10.01.18
'Hackspace Capital';'HAC';'https://www.cryptocompare.com/media/12318176/hac.jpg';1000000000;'';'';'https://twitter.com/hackspacecap';'https://hackspace.capital/';15.01.18
'COMSA [ETH]';'CMS';'https://www.cryptocompare.com/media/14913540/comsa.png';219042298;'';'';'https://twitter.com/comsaglobal';'https://comsa.io/ja/';14.08.17
'MOAC';'MOAC';'https://files.coinmarketcap.com/static/img/coins/200x200/moac.png';56483386;'';'';'';'http://moac.io/';16.01.18
'Bitcoin Atom [Futures]';'BCA';'https://files.coinmarketcap.com/static/img/coins/200x200/bitcoin-atom.png';21000000;'';'';'https://twitter.com/atombitcoin';'https://bitcoinatom.io/';13.01.18
'POLY AI';'AI';'https://files.coinmarketcap.com/static/img/coins/200x200/poly-ai.png';29000000;'';'';'https://twitter.com/poly_network';'https://polynetwork.org/';24.11.17
'HomeBlockCoin';'HBC';'https://www.cryptocompare.com/media/20780615/hbc.png';28000000;'X11';'PoW/PoS';'https://twitter.com/HomeBlockCoin';'https://www.homeblockcoin.com/';03.11.17
'Safe Trade Coin';'XSTC';'https://pbs.twimg.com/profile_images/957298934417850369/zZPFa6go_400x400.jpg';604880000;'';'';'https://twitter.com/safetradecoin?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fsafe-trade-coin%2F';'http://safetradecoin.net/';14.01.17
'EA Coin';'EAG';'https://files.coinmarketcap.com/static/img/coins/200x200/ea-coin.png';100000000;'';'';'';'https://www.eacoin.io/';16.11.17
'InsurePal';'IPL';'https://www.cryptocompare.com/media/27010470/ipl.png';300000000;'';'';'https://twitter.com/InsurePal_io';'https://www.insurepal.io/';01.12.17
'Infinitecoin';'IFC';'https://www.cryptocompare.com/media/19754/ifc.png';9060000000000000000;'Scrypt';'PoW';'https://twitter.com/Infinitecoin_US';'http://infinitecoin.com/';05.06.13
'BlockCDN';'BCDN';'https://files.coinmarketcap.com/static/img/coins/200x200/blockcdn.png';1000000000;'';'';'https://twitter.com/BlockCDN';'http://www.blockcdn.org/';06.12.17
'BigONE Token';'BIG';'https://files.coinmarketcap.com/static/img/coins/200x200/bigone-token.png';200000000;'';'';'https://twitter.com/BigONEexchange';'https://big.one/';31.12.17
'ATN';'ATN';'https://files.coinmarketcap.com/static/img/coins/200x200/atn.png';75000100;'';'';'https://twitter.com/atn_io';'https://atn.io/';12.01.18
'CryptopiaFeeShares';'CEFS';'https://files.coinmarketcap.com/static/img/coins/200x200/cryptopiafeeshares.png';6300;'';'';'https://twitter.com/Cryptopia_NZ';;09.01.18
'aXpire';'AXP';'https://files.coinmarketcap.com/static/img/coins/200x200/axpire.png';350000000;'';'';'https://twitter.com/aXpire_official';'http://axpire.io/';25.01.18
'StrongHands';'SHND';'https://www.cryptocompare.com/media/20780741/shnd.png';15063498337500;'SHA256D';'PoW/PoS';'https://twitter.com/SHNDcoin';'http://www.hands.tech/';30.10.15
'United Bitcoin';'UBTC';'https://files.coinmarketcap.com/static/img/coins/200x200/united-bitcoin.png';21000000;'SHA256';'PoW';'https://twitter.com/United_Bitcoin';'https://www.ub.com/';22.01.18
'COMSA [XEM]';'CMS';'https://www.cryptocompare.com/media/14913540/comsa.png';'';'';'';'https://twitter.com/comsaglobal';'https://comsa.io/ja/';14.08.17
'Numus';'NMS';'https://www.cryptocompare.com/media/20780637/nms.png';730548;'Skein';'PoW/PoS';'https://twitter.com/NumusCoin';'http://numus.cash/';15.12.17
'Mixin';'XIN';'https://files.coinmarketcap.com/static/img/coins/200x200/mixin.png';'';'';'';'https://twitter.com/MixinMessenger';'https://mixin.one/';09.01.18
'TokenClub';'TCT';'https://www.cryptocompare.com/media/27010460/tct.png';1000000000;'';'';'https://twitter.com/Token8Club';'http://www.tokenclub.com/#/En';25.12.17
'Filecoin [Futures]';'FIL';'https://www.cryptocompare.com/media/1383987/fil.png';'';'';'';'https://twitter.com/MineFilecoin';'https://filecoin.io/';13.12.17
'Crypterium';'CRPT';'https://www.cryptocompare.com/media/25792665/crpt.png';44029585,6;'';'';'https://twitter.com/crypterium';'https://crypterium.io/';28.09.17
'AWARE';'AWR';'https://files.coinmarketcap.com/static/img/coins/200x200/aware.png';1000000000;'';'';'https://twitter.com/AWARE__Official';'http://www.aware.bi/';14.01.18
'EtherDelta Token';'EDT';'https://www.cryptocompare.com/media/25792615/edt.png';1500000000;'';'';'https://twitter.com/EtherDelta?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fetherdelta-token%2F';'https://etherdelta.com/';19.01.18
'Maggie';'MAG';'https://files.coinmarketcap.com/static/img/coins/200x200/maggie.png';3200000000;'';'';'';'http://maggie.vip/';20.01.18
'Bitcoin Lightning';'BLT';'https://files.coinmarketcap.com/static/img/coins/200x200/bitcoin-lightning.png';70000000;'';'';'https://twitter.com/bitcoinLT';'http://www.bitcoinlightning.co.uk/';24.01.18
'Swisscoin';'SIC';'https://pbs.twimg.com/profile_images/921687544445759488/bH_hw1zR_400x400.jpg';10200000000;'';'';'https://twitter.com/SwisscoinSIC?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fswisscoin%2F';'https://swisscoin.eu/';17.10.17
'Measurable Data Token';'MDT';'https://www.cryptocompare.com/media/27010451/mdt.png';1000000000;'';'';'https://twitter.com/MeasurableData';'https://www.mdt.co/';19.10.17
'DavorCoin';'DAV';'https://www.cryptocompare.com/media/20780624/dav.png';40000000;'Scrypt';'';'https://twitter.com/DavorCoin';'https://davor.io/';30.10.17
'Ignition';'IC';'https://files.coinmarketcap.com/static/img/coins/200x200/ignition.png';207368;'';'';'https://twitter.com/ignition_coin';'https://www.ignitioncoin.org/';15.01.18
'Coinlancer';'CL';'https://files.coinmarketcap.com/static/img/coins/200x200/coinlancer.png';300000000;'';'';'https://twitter.com/Coin_Lancer';'https://www.coinlancer.io/';09.01.18
'Cloud';'CLD';'https://www.cryptocompare.com/media/14913452/cld.png';60000000;'';'';'https://twitter.com/Cloudwith_me';'http://token.cloudwith.me/';25.07.17
'PressOne';'PRS';'https://files.coinmarketcap.com/static/img/coins/200x200/pressone.png';'';'';'';'';'http://press.one/en';24.01.18
'Bankex';'BKX';'https://www.cryptocompare.com/media/14913571/bkx.png';400000000;'';'';'https://twitter.com/BankExProtocol';'https://bankex.com/';11.07.17
'Tokugawa';'TOK';'https://www.cryptocompare.com/media/20780659/tok.png';1021644;'Scrypt';'PoW';'https://twitter.com/TokugawaCoin';'http://www.tokugawacoin.com/';10.11.17
'Sparks';'SPK';'https://www.cryptocompare.com/media/20780696/spk.png';1041938;'NeoScrypt';'PoW';'https://twitter.com/Sparks_Crypro';'https://sparks.gold/';22.12.17
'StrikeBitClub';'SBC';'https://files.coinmarketcap.com/static/img/coins/200x200/strikebitclub.png';195247235;'';'';'https://twitter.com/StrikeBitClubs';'https://strikebitclub.com/';08.12.17
'InfChain';'INF';'https://files.coinmarketcap.com/static/img/coins/200x200/infchain.png';'';'';'';'';'http://www.infchain.com/index-en.html';12.08.17
'ClubCoin';'CLUB';'https://www.cryptocompare.com/media/350609/club.png';160000000;'Scrypt';'PoW/PoS';'https://twitter.com/Clubcoin_co';'http://clubcoin.co/';17.12.15
'IDEX Membership';'IDXM';'https://files.coinmarketcap.com/static/img/coins/200x200/idex-membership.png';2000;'';'';'https://twitter.com/Aurora_dao';'https://auroradao.com/tokensale/';19.01.18
'Infinity Economics';'XIN';'https://www.cryptocompare.com/media/14913486/xin.png';9000000;'SHA256';'PoS';'https://twitter.com/XIN_Foundation';'https://web.infinity-economics.org/';02.10.17
'Sphre AIR';'XID';'https://www.cryptocompare.com/media/1383898/xid.jpg';30820620,2;'';'';'https://twitter.com/sphreco';'http://www.sphre.co/';04.07.17
'Gatcoin';'GAT';'https://www.cryptocompare.com/media/12318390/gat.png';1000000000;'';'';'https://twitter.com/gatcoin';'https://twitter.com/gatcoin';28.10.17
'Jingtum Tech';'SWTC';'https://files.coinmarketcap.com/static/img/coins/200x200/jingtum-tech.png';100000000000;'';'';'https://twitter.com/jingtum_tech';'https://www.jingtum.com/';12.01.18
'GameChain System';'GCS';'https://files.coinmarketcap.com/static/img/coins/200x200/gamechain.png';2100000000;'';'';'https://twitter.com/GcBlockchain';'https://blockchain.game/';09.01.18
'Smartlands';'SLT';'https://files.coinmarketcap.com/static/img/coins/200x200/smartlands.png';'';'';'';'https://twitter.com/Smartlands';'https://smartlands.io/';25.01.18
'Harvest Masternode Coin';'HC';'https://files.coinmarketcap.com/static/img/coins/200x200/harvest-masternode-coin.png';10000000;'';'';'https://twitter.com/HarvestMnCoin';'https://www.harvestcoin.org/';17.01.18
'ArbitrageCT';'ARCT';'https://www.cryptocompare.com/media/25792638/arct.png';152029112;'';'';'https://twitter.com/arbitrage_ct';'https://arbitragect.com/en/index.html';06.10.17
'Block Array';'ARY';'https://files.coinmarketcap.com/static/img/coins/200x200/block-array.png';88409933;'';'';'https://twitter.com/blockarraygroup';'https://www.blockarray.com/';23.01.18
'FidentiaX';'FDX';'https://files.coinmarketcap.com/static/img/coins/200x200/fidentiax.png';130000000;'';'';'https://twitter.com/fidentiaX';'https://www.fidentiax.com/';02.01.18
'Jiyo';'JIYO';'https://files.coinmarketcap.com/static/img/coins/200x200/jiyo.png';70560000;'';'';'';'https://www.jiyo.io/';06.12.17
'Tokenbox';'TBX';'https://files.coinmarketcap.com/static/img/coins/200x200/tokenbox.png';16051590;'';'';'https://twitter.com/tokenbox';'https://tokenbox.io/';24.01.18
'WeAreSatoshi';'WSX';'https://www.cryptocompare.com/media/1383144/wsx.png';;'X11';'PoW/PoS';'https://twitter.com/wearesatoshi';'http://www.wsx.co.in/';15.08.14
'Maverick Chain';'MVC';'https://files.coinmarketcap.com/static/img/coins/200x200/maverick-chain.png';200000000;'';'';'https://twitter.com/MaverickChain';'http://www.mvchain.net/';17.01.18
'Vezt';'VZT';'https://www.cryptocompare.com/media/12318414/vzt.png';125000000;;'PoW';'https://twitter.com/veztinc';'https://vezt.co/';03.11.17
'WETH';'WETH';'https://files.coinmarketcap.com/static/img/coins/200x200/weth.png';'';'';'';'';'https://weth.io/';14.01.18
'Galactrum';'ORE';'https://files.coinmarketcap.com/static/img/coins/200x200/galactrum.png';1214951;'';'';'https://twitter.com/galactrum';'https://galactrum.org/';17.01.18
'HTML5COIN';'HTML5';'https://www.cryptocompare.com/media/1383327/html5.png';90000000000;'X15';'PoW/PoS';'https://twitter.com/HTMLCOIN';'http://www.htmlcoin.com/';24.09.14
'Golfcoin';'GOLF';'https://files.coinmarketcap.com/static/img/coins/200x200/golfcoin.png';1352120000;'';'';'https://twitter.com/golf_coin';;09.09.16
'B3Coin';'KB3';'https://files.coinmarketcap.com/static/img/coins/200x200/b3coin.png';2000000000;'';'';'https://twitter.com/B3Coins';'http://b3coin.io/';03.09.16
'Golos Gold';'GBG';'https://files.coinmarketcap.com/static/img/coins/200x200/golos-gold.png';'';'';'';'https://twitter.com/Golos_Gold';'https://golos.io/';13.02.17
'MSD';'MSD';'https://files.coinmarketcap.com/static/img/coins/200x200/msd.png';30000000000;'';'';'https://twitter.com/MsdCommunity';'https://mymsdspace.com/';01.10.17
'TimesCoin';'TMC';'https://www.cryptocompare.com/media/20451/tmc.png';16000000;'';'';'';'http://www.btc38.com/altcoin/tmc/';12.09.13
'GOLD Reward Token';'GRX';'https://www.cryptocompare.com/media/16746557/grx.png';20000000;'';'';'https://twitter.com/GoldReward_GRX';'https://goldreward.io/';15.10.17
'Zap';'ZAP';'https://www.cryptocompare.com/media/25792575/zap.png';520000000;'';'';'https://twitter.com/ZapOracles';'https://www.zap.store/';18.10.17
'Purpose';'PRPS';'https://www.cryptocompare.com/media/27010452/prps.png';999117066;'';'';'https://twitter.com/AtheneLOL';'https://www.prps.io/';17.01.18
'PlusCoin';'PLC';'https://www.cryptocompare.com/media/14913555/plus.png';82500000000;'';'';'https://twitter.com/DsplusF';'https://pluscoin.io/';05.08.17
'Escroco';'ESC';'https://files.coinmarketcap.com/static/img/coins/200x200/escoro.png';3100000;'';'';'https://twitter.com/escrocotoken';'https://escroco.co/';04.01.18
'ZenGold';'ZENGOLD';'https://files.coinmarketcap.com/static/img/coins/200x200/zengold.png';'';'';'';'https://twitter.com/ZenGold1';'http://www.zengold.org/';30.05.17
'TOKYO';'TOKC';'https://files.coinmarketcap.com/static/img/coins/200x200/tokyo.png';218251227;'';'';'https://twitter.com/TOKYOCOIN';'http://tokyocoin.info/';16.01.18
'TerraNova';'TER';'https://www.cryptocompare.com/media/12318324/ter.png';15733333;'Scrypt';'PoW/PoS';'https://twitter.com/TerraNovaCoin';;26.05.17
'CasinoCoin';'CSC';'https://www.cryptocompare.com/media/19667/csc.png';336000000;'Scrypt';'PoW';'https://twitter.com/CasinoCoin';'http://casinocoin.org/';18.07.13
'DIMCOIN';'DIM';'https://www.cryptocompare.com/media/1383761/dim.png';10000000;'';'';'https://twitter.com/DIMCOIN_ICO';'https://www.dimcoin.io/';26.06.17
'SISA';'SISA';'https://files.coinmarketcap.com/static/img/coins/200x200/sisa.png';50000000;'';'';'https://twitter.com/Sisa_fund';'https://sisa.fund/';16.11.17
'BOScoin';'BOS';'https://www.cryptocompare.com/media/1383521/bos.png';500000000;;'mFBA';'https://twitter.com/boscoinio';'https://www.boscoin.io/';21.01.17
'BitSerial';'BTE';'https://files.coinmarketcap.com/static/img/coins/200x200/bitserial.png';28000000;'';'';'https://twitter.com/BitSerialNews';'https://bitserial.io/';19.11.17
'Chronologic';'DAY';'https://www.cryptocompare.com/media/12318271/day.png';806812;'';'';'';'https://chronologic.network/';28.07.17
'Cyder';'CYDER';'https://www.cryptocompare.com/media/25792617/cyder.png';80000000;'PoS';'';'';'http://cydercoin.com/';12.09.17
'Bitair';'BTCA';'https://www.cryptocompare.com/media/16746705/btca.png';1000000000;'';'';'https://twitter.com/bitaircoin';'https://bitair.io/';08.09.17
'Decentralized Universal Basic Income';'DUBI';'https://www.cryptocompare.com/media/27010453/dubi.png';80473,7;'';'';'https://twitter.com/prps_io';'https://www.prps.io/';22.01.18
'United Traders Token';'UTT';'https://www.cryptocompare.com/media/20780614/utt.png';100000000;'';'';'https://twitter.com/Uttoken';'https://unitedtraders.com/';10.11.17
'Protean';'PRN';'https://files.coinmarketcap.com/static/img/coins/200x200/protean.png';'';'';'';'https://twitter.com/ProteaniaTech';'http://www.proteania.com/';24.08.17
'Bitcoin God';'GOD';'https://files.coinmarketcap.com/static/img/coins/200x200/bitcoin-god.png';21000000;'';'';'https://twitter.com/BitcoinGodOrg';'https://www.bitcoingod.org/';12.01.18
'TechShares';'THS';'https://www.cryptocompare.com/media/1382660/ths.png';600000000;'DPoS';'DPoS';'';'http://www.techsharescommunity.com/';28.05.16
'XTD Coin';'XTD';'https://files.coinmarketcap.com/static/img/coins/200x200/xtd-coin.png';;;;;;23.08.17
'MagicCoin';'MAGE';'https://files.coinmarketcap.com/static/img/coins/200x200/magiccoin.png';11008243;'';'';'https://twitter.com/Magiccoinio';'https://magiccoin.io/';06.12.17
'International Diamond';'XID';'https://www.cryptocompare.com/media/350916/xid.png';67000010;;'PoW';'';'http://xidcoin.com/en';18.08.15
'Kzcash';'KZC';'https://www.cryptocompare.com/media/20780789/kz.png';18000000;'X11';'PoW';'https://twitter.com/cash_kz';'https://kzcash.kz/';24.10.18
'Elacoin';'ELC';'https://www.cryptocompare.com/media/19694/elc.png';75000000;'Scrypt';'PoW';'';'http://elacoin.cc/';13.05.13
'Phantomx';'PNX';'https://www.cryptocompare.com/media/20780612/pnx.png';50000000;'X11';'PoW/PoS';'https://twitter.com/PhantomX_Coin';'https://phantomx.co/';09.10.17
'Peacecoin';'PEC';'https://www.cryptocompare.com/media/351761/pec.png';700000000;'X11';'PoW';;;12.09.16
'Ethereum Lite';'ELITE';'https://www.cryptocompare.com/media/14761914/elite.png';1000000;'';'';'https://twitter.com/EthereumLite';'http://www.ethereumlite.org/';10.10.17
'Animecoin';'ANI';'https://files.coinmarketcap.com/static/img/coins/200x200/animecoin.png';'';'';'';'';'http://anime-coin.com/';28.02.14
'BitSoar';'BSR';'https://files.coinmarketcap.com/static/img/coins/200x200/bitsoar.png';3680091532;'';'';'';'http://bitsoar.com/';17.10.17
'MergeCoin';'MGC';'https://files.coinmarketcap.com/static/img/coins/200x200/mergecoin.png';100000000;'';'';'https://twitter.com/MergeCoin';'http://www.mergecoin.com/';27.04.17
'DimonCoin';'FUDD';'https://files.coinmarketcap.com/static/img/coins/200x200/dimoncoin.png';100000000;'';'';'https://twitter.com/DimonCoin';'https://dimoncoin.org/';26.11.17
'iQuant';'IQT';'https://files.coinmarketcap.com/static/img/coins/200x200/iquant.png';100000000;'';'';'https://twitter.com/iQuantChain';'http://www.5iquant.org/';19.09.17
'GUESS';'GUESS';'https://www.cryptocompare.com/media/12318217/guess.png';200000000;'';'';'https://twitter.com/peerguess';'https://peerguess.com/pisale.html?p=iePkIS';28.10.17
'Compcoin';'CMP';'https://files.coinmarketcap.com/static/img/coins/200x200/compcoin.png';10000000;'';'';'https://twitter.com/Compcoin';'https://compcoin.com/';13.06.17
'NEO GOLD';'NEOG';'https://www.cryptocompare.com/media/14913457/neog.png';100000000;'';'';'https://twitter.com/NEO_GOLD_com';'https://neo-gold.com/';01.11.17
'CORION';'COR';'https://www.cryptocompare.com/media/1383753/cor.png';9136859;'';'';'https://twitter.com/CorionPlatform';'https://www.corion.io/';16.05.17
'ZSEcoin';'ZSE';'https://www.cryptocompare.com/media/1383266/zse.png';2093500000;'X11';'PoW/PoS';'https://twitter.com/PrestigeCoin';'https://www.zsecoin.com/';17.12.16
'LiteCoin Gold';'LTG';'https://www.cryptocompare.com/media/16404871/ltg.png';84000000;'';'';'https://twitter.com/litecoingold';'http://www.litecoingold.info/';21.10.17
